track_name,artist,popularity,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Tequila Sunrise - 2013 Remaster,Eagles,63,1WYokrkFOb9TFVuTrmxTTt,country,0.632,0.397,7,-12.855,1,0.0265,0.536,0.0421,0.106,0.731,110.578,173057,4
You Were Mine,The Chicks,57,2qdVHdkLxKntNjPh3Ssz7s,country,0.542,0.346,9,-6.598,1,0.0296,0.342,0.0,0.283,0.173,139.856,217807,4
All My Favorite People (feat. Brothers Osborne),Maren Morris,57,0tEPv5fuzMhtm6NM5GvQiF,country,0.422,0.919,4,-4.0,1,0.0639,0.0327,0.000605,0.33,0.553,83.867,199787,4
Summer Time,James Barker Band,58,7thHR3Kq23Djl0kED5GxEO,country,0.508,0.896,9,-3.924,1,0.0418,0.0323,6.71e-06,0.182,0.632,160.037,186880,4
Nothing To Do Town,Dylan Scott,55,4qgObmdV1KatQHViTYrT6U,country,0.551,0.836,2,-5.182,1,0.0338,0.0249,1.33e-05,0.222,0.911,147.954,185413,4
World For Two,King Calaway,59,7AmQ1Qpbp3Bb3CDLnMbWWq,country,0.677,0.446,10,-8.096,1,0.025,0.315,0.0,0.212,0.44,96.947,185640,4
What Happens In A Small Town,Brantley Gilbert,56,3g9OCNXY2aSbGRQGY17qVE,country,0.496,0.775,11,-5.304,1,0.0411,0.000927,0.0,0.14,0.478,138.165,202587,4
New Kid in Town - 2013 Remaster,Eagles,66,6Zyz8lsnMFpIrCTuvGurCB,country,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,304926,4
Where You From,Big Smo,56,5ucGdfQWcyaiWfQPZKQnWD,country,0.821,0.827,0,-5.031,1,0.189,0.059,0.0,0.305,0.596,136.062,202040,4
Little Red Wagon,Miranda Lambert,55,4sl4UWqzHSG7riBKdralwy,country,0.584,0.813,6,-7.221,1,0.0582,0.0297,0.000197,0.272,0.774,95.081,204387,4
Ain't Even Done With The Night,John Mellencamp,60,4z8D58IC56O0JH2B818SkX,country,0.791,0.7,11,-6.96,1,0.0297,0.201,0.000312,0.0562,0.8,120.741,279067,4
A Thousand Miles from Nowhere,Dwight Yoakam,56,2rjeRpzY5eKn2zZMwAfuod,country,0.601,0.831,0,-5.946,1,0.0283,0.00973,0.163,0.321,0.707,116.901,268386,4
Singles You Up,Jordan Davis,57,3IPkbTA8KkdDXyWtGkfFXa,country,0.635,0.903,7,-3.588,1,0.0323,0.0472,0.0,0.255,0.559,100.08,182693,4
Wonderful Christmastime,Lady A,36,4hgiStykWNbJeVElAMW4EB,country,0.64,0.569,2,-5.693,1,0.0258,0.0658,1.12e-06,0.125,0.764,89.996,200093,4
Jump Right In,Zac Brown Band,55,0Pmqh6inLb9GP9FT43rvxL,country,0.697,0.82,1,-5.108,1,0.0575,0.0888,0.0,0.143,0.655,104.022,180813,4
That's My Job,Conway Twitty,54,79gWHNuqA0aOvINjxOD3VJ,country,0.587,0.231,9,-13.573,1,0.0291,0.369,0.0,0.121,0.231,103.543,291373,4
Small Town Throwdown,Brantley Gilbert,54,0rX4YStqUt1k1VEBe1U4HJ,country,0.555,0.863,7,-3.867,1,0.0379,0.0246,0.0,0.0563,0.699,98.006,201680,4
Long White Line,Sturgill Simpson,57,2ZnJKPL5VOrmm4l1Q8lJAZ,country,0.714,0.636,7,-6.574,1,0.0297,0.75,0.0544,0.134,0.924,111.628,141071,4
Snow,Zach Bryan,56,6OAZ0g3NlOfyrD2xYjblou,country,0.693,0.074,1,-15.741,1,0.0558,0.796,0.0,0.099,0.19,77.967,178573,4
Play Something Country,Brooks & Dunn,56,0SineTesaejYlgW5pwLo10,country,0.692,0.944,7,-2.846,1,0.0322,0.0817,0.0,0.574,0.774,115.148,194827,4
Christmas (Baby Please Come Home),Lady A,36,42yH8S8XNJwT5F792siQ5u,country,0.593,0.743,7,-3.766,1,0.028,0.0709,0.0,0.0834,0.711,128.069,189133,4
He Stopped Loving Her Today,George Jones,56,1q0wCfrE9eGFMzS2g8aVnx,country,0.351,0.21,8,-14.838,1,0.0334,0.76,0.000138,0.29,0.394,144.25,195760,4
Living the Dream,Sturgill Simpson,57,1xCRWCo0QAp7623xUfFm0i,country,0.68,0.669,5,-6.85,1,0.0286,0.598,0.0134,0.2,0.868,110.246,150693,4
Smoky Mountain Rain,Ronnie Milsap,55,7CX9JYwpiObnYl2NzFqj4c,country,0.554,0.577,7,-8.62,1,0.0282,0.0165,2.91e-05,0.0719,0.479,140.277,223293,4
Blue Bayou,Linda Ronstadt,64,3zxklD2EGecZre9MjEEvIU,country,0.732,0.161,11,-12.817,1,0.0306,0.739,0.000379,0.105,0.5,95.21,239400,4
Kiss Tomorrow Goodbye,Luke Bryan,56,4ZF2WDTBVFihfTkxfme8JE,country,0.571,0.937,5,-3.467,0,0.0365,0.0064,0.0,0.316,0.584,115.013,203133,4
Hallie Ray Light,Parker McCollum,54,3jSe4YNN2wloL5eI6j1yty,country,0.443,0.805,7,-3.469,1,0.0381,0.00627,0.0,0.313,0.374,140.093,221987,4
Coal Miner's Daughter,Loretta Lynn,57,30m1G9YyiwQzFG7QvAZzHE,country,0.602,0.47,9,-9.333,1,0.0287,0.884,0.341,0.163,0.633,137.163,182640,4
Backwoods,Justin Moore,54,3mSAhPW73pyeKoquI7E8B3,country,0.497,0.932,8,-5.029,1,0.0527,0.0678,2.5e-06,0.116,0.774,157.884,155893,4
The Night They Drove Old Dixie Down,The Band,63,2nvcTDmZkRWKNMAL29sLHo,country,0.505,0.483,0,-9.272,1,0.0334,0.542,0.0,0.222,0.484,125.839,211787,4
Heartland - Pure Country/Soundtrack Version,George Strait,55,0U4R6UqrJo43TmImPku9H8,country,0.449,0.89,8,-9.5,1,0.05,0.0521,7.7e-05,0.112,0.695,156.983,138160,4
"Let It Snow, Let It Snow, Let It Snow",Lady A,39,1rI0008dtaGwpFQI2nqesT,country,0.658,0.522,0,-6.536,1,0.0303,0.736,0.0,0.0926,0.523,128.94,152373,4
This Christmas,Lady A,35,1nioXXUL1Ysbmxu9c3rulK,country,0.685,0.626,10,-3.718,1,0.0271,0.305,2.36e-05,0.0871,0.559,89.972,199827,1
Highway 40 Blues (feat. Ricky Skaggs & Larry Cordle),Tyler Childers,56,5E5Ixhxfgqf4Ke0kgwXrhl,country,0.644,0.575,4,-7.581,1,0.0313,0.373,0.00494,0.144,0.705,116.173,196435,4
Cherry Bomb,John Mellencamp,61,43oPpqzWPSZmeiwYicmzjG,country,0.744,0.945,7,-3.266,1,0.0286,0.0509,1.41e-06,0.0435,0.961,113.882,287107,4
Freight Train,Aaron Watson,57,7eoYXgC7gir4LYY1KXGK97,country,0.67,0.803,4,-5.628,1,0.0324,0.0416,0.0,0.269,0.815,144.95,175400,4
Little Saint Nick,Lady A,35,6luTECHWWvGbAft9qmBGPL,country,0.552,0.801,6,-6.091,1,0.0287,0.00548,0.0,0.197,0.883,129.981,156800,4
Politically Incorrect,Tom MacDonald,58,3UCuvKslDRJdGZzRNtVc8w,country,0.866,0.602,5,-9.732,0,0.336,0.368,0.0,0.0742,0.793,117.979,248000,4
"Oh, Tonight (feat. Kacey Musgraves)",Josh Abbott Band,55,35DciiuaU8Lut9EkrlP4wR,country,0.567,0.642,11,-4.836,1,0.0318,0.336,0.0,0.127,0.319,150.071,205507,4
Honky Tonk Badonkadonk,Trace Adkins,55,5iDfnRTdV2mrvMK886TLRg,country,0.643,0.919,2,-3.487,1,0.0551,0.338,0.0,0.0555,0.823,114.982,241133,4
More,Clare Dunn,57,3ClguHW7ndoVp2ARyXXi9M,country,0.432,0.796,4,-2.952,0,0.049,0.486,0.0,0.355,0.563,183.935,212120,4
Half a Song,Cody Johnson,54,4EETgKkkLxXrsrc0q50K1P,country,0.462,0.71,2,-6.474,1,0.0364,0.219,2.47e-06,0.0924,0.661,197.763,211507,4
That Spirit Of Christmas,Lady A,34,4M0qjAImpGvUaGE2eiA7Cq,country,0.53,0.453,3,-7.558,1,0.0257,0.077,7.86e-05,0.112,0.383,75.004,237601,4
Unforgettable,Thomas Rhett,55,2JGUcpSLhxxruwkqQfBhAl,country,0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0846,0.828,130.077,157573,4
What Cowboys Do,Casey Donahew,55,7Hle5ryHW10GCpkE8pxlpx,country,0.496,0.786,5,-3.971,1,0.0364,0.113,0.0,0.317,0.403,78.008,230280,4
All I Want For Christmas Is You,Lady A,34,1dLWXUdga0kb4dz8EKCcNp,country,0.606,0.561,5,-5.654,1,0.0284,0.679,0.0,0.113,0.215,125.958,215733,4
On This Winter's Night,Lady A,34,3TiOnQWFP01SjNr4dcf2nW,country,0.378,0.523,1,-6.677,1,0.0285,0.577,1.22e-06,0.104,0.269,100.517,242800,3
Yin Yang Girl,Morgan Wallen,56,1jYHeWuwdAcaI7D97GTxF2,country,0.528,0.904,0,-4.939,1,0.0387,0.0912,0.0,0.0424,0.757,170.048,207827,4
One Piece at a Time,Johnny Cash,58,1sueD22EyCamMjdQu9Kuo3,country,0.721,0.539,10,-14.064,1,0.351,0.685,0.0,0.282,0.963,102.648,241813,4
Party Crowd,David Lee Murphy,55,57IEs29xqMQaAkjQ8iQuI0,country,0.758,0.655,7,-11.661,1,0.0292,0.0379,0.0,0.0795,0.767,127.141,198440,4
I Think I ll Just Stay Here And Drink,Merle Haggard,55,0gaLaYhnjDwlbCMCIPYBhT,country,0.575,0.399,9,-15.716,1,0.0369,0.0815,0.07,0.16,0.759,87.894,230994,4
Silent Night (Lord Of My Life),Lady A,33,3R7E358xdxRQG4sCiIQHSs,country,0.365,0.261,11,-7.657,1,0.0266,0.121,5.86e-05,0.0807,0.0389,97.94,195133,3
Here's a Quarter (Call Someone Who Cares),Travis Tritt,55,6BTCpaBTxlqGMOl0P6hvvX,country,0.648,0.572,7,-7.494,1,0.026,0.304,0.0,0.131,0.598,112.423,152333,3
Soulshine,Allman Brothers Band,60,7a014uMHF3nlqzXCxV551C,country,0.476,0.556,10,-6.501,1,0.0274,0.125,0.0117,0.0898,0.559,135.624,403507,4
Whiskey in My Water,Tyler Farr,55,5E4CJfa6yZNGSKVFSUgaBt,country,0.526,0.872,7,-5.079,1,0.0428,0.245,0.0,0.243,0.583,153.929,188147,4
Clean Slate,Read Southall Band,55,6mNiX78NHQOmsEhI4uqv1O,country,0.612,0.528,1,-6.304,1,0.0295,0.0247,5.71e-06,0.085,0.302,127.984,265230,4
Have Yourself A Merry Little Christmas,Lady A,33,78ax0a8m5BR0ZOriVc1rh8,country,0.486,0.393,2,-8.495,1,0.0246,0.765,1.9e-05,0.0962,0.216,102.883,250133,3
Are the Good Times Really Over (I Wish a Buck Was Still Silver),Merle Haggard,55,7tSZJ9iI3634Sqtd6Uvl49,country,0.616,0.217,0,-15.439,1,0.0335,0.808,0.000109,0.122,0.141,130.613,253293,3
Buy Me a Boat,Chris Janson,55,6y35xDJFzpy1FIa6qCMA59,country,0.574,0.745,2,-6.663,1,0.0507,0.319,0.0,0.11,0.693,154.042,179078,4
I See You,Luke Bryan,56,3Z3D2hnbZnveVhTuOifJyt,country,0.657,0.821,6,-3.388,1,0.0352,0.0838,0.0,0.0457,0.714,130.002,185987,4
Town Ain't Big Enough,Chris Young,55,5DrmJ25aHuPBImk1kLp5Of,country,0.441,0.826,6,-4.175,1,0.04,0.0638,0.00162,0.0944,0.577,75.982,171800,4
Silver Bells,Lady A,32,1cvLCD35IsBkJ9QuufIrXK,country,0.565,0.48,0,-8.381,1,0.0249,0.234,0.00804,0.131,0.23,133.007,299573,4
Blue Christmas,Lady A,31,00MCXsfQOcp2ui0nkVyoCv,country,0.648,0.869,8,-3.749,1,0.0379,0.0508,4.33e-06,0.293,0.678,115.08,208253,4
Abracadabra,Steve Miller Band,64,2E2ZVy2fxslpAUgbb4zu84,country,0.791,0.535,9,-13.261,0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,308373,4
Rusty Cage,Johnny Cash,55,4VNvzf9nHWAZBHAJxfzVcy,country,0.543,0.723,2,-5.889,1,0.0332,0.594,0.00316,0.314,0.496,112.061,168400,4
I Don't Want This Night To End,Luke Bryan,55,1hsvGdqzYUSb2s19xKp1wX,country,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,219973,4
If I Still Had It,Kolby Cooper,54,1QnJzu7kgPPxGO2HJIRkMy,country,0.375,0.657,0,-5.358,1,0.0307,0.0795,0.0,0.374,0.305,74.474,219353,4
Everlasting Country,Upchurch,55,54UagpO9VG9A4d4QGwHNAi,country,0.378,0.799,8,-4.593,1,0.0378,0.121,0.000143,0.11,0.548,169.9,207616,4
Bar Downtown,Jon Pardi,55,4OTkPCAqMeRgQCAvAcfPYn,country,0.635,0.676,2,-4.971,1,0.0432,0.114,0.0,0.0831,0.665,131.982,203972,4
Waste of Lime,Ingrid Andress,56,5KNQ5MHkfr1Nc9TW8ht9tO,country,0.642,0.732,9,-5.353,1,0.036,0.261,0.0,0.289,0.649,107.858,188107,4
There Goes My Everything,Kane Brown,55,6oJe2ZmepeYTtsHedYwwLr,country,0.592,0.769,1,-7.154,1,0.0256,0.00458,1.09e-06,0.0934,0.735,136.046,164027,4
Sick And Tired,Cross Canadian Ragweed,54,5uzHmGAtObiWJXqzc0TffS,country,0.593,0.576,7,-5.52,1,0.0264,0.223,1.83e-06,0.0808,0.275,138.084,273392,4
I'll Be Home For Christmas,Lady A,34,6y1ysb5I8HOeYjSrrvJKRC,country,0.338,0.225,1,-8.798,1,0.0286,0.69,3.28e-06,0.114,0.215,148.669,200933,3
"Louisiana Woman, Mississippi Man",Conway Twitty,58,02sENi9ULQ36x9mKo5B7XW,country,0.62,0.711,1,-6.943,1,0.035,0.477,0.000168,0.0812,0.96,98.263,151731,4
This Is How We Roll,Florida Georgia Line,61,2iT8p5HHGZoIgFME97V1fd,country,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,4
The Ones That Like Me,Brantley Gilbert,55,3I74lFPU8RE17EIfYz351J,country,0.437,0.834,6,-3.807,1,0.0404,0.0329,1.03e-06,0.383,0.436,154.053,205267,4
Merica (feat. Earl Dibbles Jr.),Granger Smith,54,3U1ebcYLCZGhXUefbLM80m,country,0.516,0.896,0,-5.703,0,0.0583,0.00236,0.00106,0.13,0.742,148.019,270773,4
The Fireman,George Strait,55,5CwZU4BVFX0dyqG1gKfHHr,country,0.664,0.601,2,-13.379,1,0.0616,0.137,3.09e-05,0.0567,0.934,168.979,154360,4
How Much I Feel,Ambrosia,61,3GVhCuS4BRxCTvVj4Cmc8w,country,0.667,0.513,4,-7.96,1,0.026,0.305,0.0,0.0851,0.518,95.306,283400,4
Just for Now,Maren Morris,56,0B0Kv1dO7clBuDwZMO0dxP,country,0.555,0.636,8,-5.097,1,0.034,0.116,0.0,0.167,0.603,137.732,240959,4
Between Jennings And Jones,Jamey Johnson,54,2Jq2KzxOvLrlH16hlcnm7d,country,0.544,0.621,2,-8.131,1,0.0397,0.0442,3.73e-06,0.28,0.382,146.798,251960,3
Thunder in the Rain,Kane Brown,55,1A8s182NfOT6dOXjPsWfTn,country,0.549,0.877,6,-5.008,1,0.0317,0.000555,0.0,0.0969,0.377,110.963,164920,4
Down For It,Willie Jones,57,6Wt3sYuUnYwvTcYQqx7NUR,country,0.614,0.869,9,-3.234,1,0.0379,0.201,0.0,0.0903,0.506,82.021,194838,4
Make Him Wait,Abby Anderson,56,530TAWLytdeGGAhg7y0JB5,country,0.406,0.427,3,-8.177,1,0.0416,0.684,1.18e-06,0.108,0.21,158.802,203240,4
Dibs,Kelsea Ballerini,56,6FWrlXo99QRmPtOeUSWDjv,country,0.638,0.733,4,-4.7,1,0.052,0.231,0.0,0.103,0.651,87.999,183947,4
Death Row,Chris Stapleton,57,7sO969CnGNCZ7kDravLtPO,country,0.745,0.125,0,-15.786,1,0.038,0.743,0.0108,0.101,0.379,140.578,243093,4
More Beer,Lee Brice,57,4NmUNvMjX0LzztKePGtiC2,country,0.537,0.802,6,-6.88,1,0.0471,0.0239,0.0,0.176,0.776,152.097,154387,4
Gonna Know We Were Here,Jason Aldean,54,0mMR63GfhjpxT02rIdq5Mz,country,0.447,0.896,9,-5.57,1,0.173,0.0339,0.0,0.882,0.533,173.852,224067,4
Travelin' Soldier,The Chicks,58,4NVS8Q502FVfuMQXNK2I7t,country,0.565,0.323,9,-8.837,1,0.0273,0.634,0.0,0.214,0.501,145.904,342427,4
Church In A Chevy,Jordan Davis,57,5Kuvvw2blL70n9GqVFx3vF,country,0.612,0.561,8,-7.374,1,0.0312,0.359,0.0,0.11,0.361,119.959,223448,4
Bring It On Over,Billy Currington,56,446Jufq5oOCwOSXbkqq5yD,country,0.705,0.761,0,-4.579,1,0.0298,0.00385,0.0,0.186,0.819,99.986,182133,4
Craving You,Thomas Rhett,55,17hd4ptJCbsEeLj0auPcwy,country,0.613,0.839,9,-3.799,0,0.0352,0.000854,0.0,0.341,0.526,104.975,223627,4
Drop 'Em Out,Wheeler Walker Jr.,60,0imfNymwLWKyhLBlBZYg53,country,0.691,0.588,0,-7.96,1,0.101,0.178,0.0,0.0832,0.972,95.649,94293,4
Run,George Strait,54,1EXMjx4nCIvYTaY5CZMUSl,country,0.544,0.57,2,-10.192,1,0.0326,0.462,0.00183,0.213,0.295,75.59,245427,4
I Don’t Drink Anymore,Jason Aldean,54,1cJosCV1FIYqyMzpbrv9SY,country,0.565,0.67,9,-5.841,1,0.028,0.0208,2.66e-06,0.108,0.38,121.983,182920,4
I Can Tell By The Way You Dance,Josh Turner,56,0UbKNj0ECBJa0aEEBRMBXI,country,0.55,0.837,3,-5.607,1,0.0371,0.015,0.000681,0.197,0.743,109.991,204608,4
DANCE WITH ME,Niko Moon,57,6Zr5csmEC3PQMRnWlF76y2,country,0.817,0.681,6,-7.407,1,0.0333,0.181,3.28e-06,0.0598,0.758,112.033,222912,4
You Never Even Called Me By My Name,David Allan Coe,55,29TI0GvP5gMQMPTJjdMe0H,country,0.604,0.459,0,-13.19,1,0.0321,0.153,0.0,0.275,0.505,105.908,314227,4
Not Over You - Recorded at Sound Stage Studios Nashville,Brett Young,57,5hS4YR5CkE6YF5sH0d9boA,country,0.598,0.808,7,-6.875,1,0.0602,0.116,0.0,0.305,0.571,141.913,215282,4
Boots On,Randy Houser,56,7K4VxvIXXbDbaVn6ARbch1,country,0.713,0.887,8,-4.564,1,0.0322,0.0387,1.79e-05,0.273,0.88,112.016,170813,4
Still The Same,Bob Seger,62,1Ryxsiacu8pUXIMCVnIQ8J,country,0.709,0.767,0,-6.732,1,0.0283,0.405,0.000172,0.0592,0.557,115.64,203547,4
Neon Fools,Adam Doleac,55,4eRclKjJzvw0xWG8XwstCT,country,0.555,0.536,7,-7.681,1,0.0709,0.158,0.0,0.182,0.465,169.638,195253,4
We're An American Band - Remastered 2002,Grand Funk Railroad,61,3XcjIvaZVUFAIdIYZqY9bd,country,0.637,0.89,7,-4.872,1,0.0677,0.119,6.72e-05,0.103,0.923,127.689,207093,4
Save a Horse (Ride a Cowboy),Big & Rich,56,7ngLY64yLCFIRaybpIYKJz,country,0.7,0.896,2,-2.276,1,0.191,0.108,0.0,0.453,0.817,102.065,200307,4
The End Of The Innocence,Don Henley,60,3NWcFiL6oCEagrFiTdDr1m,country,0.623,0.425,8,-13.045,1,0.0291,0.306,8.65e-05,0.108,0.392,116.593,315307,4
Make A Little,Midland,55,7nDLdzyh2IDjL77JBmZTiQ,country,0.566,0.874,4,-5.164,1,0.0566,0.124,0.0,0.379,0.827,152.039,181533,4
Missing You,Flatland Cavalry,55,5Sx22WASoyuCUbK72Fs78y,country,0.614,0.433,4,-10.564,1,0.0257,0.264,2.73e-05,0.216,0.344,131.884,238133,4
Long Hard Road,Tyler Childers,56,7us3ipdGdfe9jWnsLicgCV,country,0.505,0.196,1,-13.877,1,0.0479,0.932,3.2e-05,0.101,0.558,181.085,192440,3
All My Rowdy Friends (Have Settled Down),"Hank Williams, Jr.",54,7hBrO5jpSGEbd9X6zxGxQI,country,0.711,0.542,0,-10.319,1,0.0287,0.23,5.2e-06,0.28,0.813,127.002,240373,4
John Deere Green,Joe Diffie,54,2evFJQfQVcDEXyOiyEV6OW,country,0.703,0.834,7,-5.054,1,0.0277,0.11,0.0,0.0664,0.722,130.391,272067,4
Fake ID (feat. Gretchen Wilson),Big & Rich,53,6dFcL5hsy8dy0RCFx7f5FD,country,0.663,0.956,0,-2.322,1,0.0395,0.0614,0.0,0.233,0.73,129.983,203280,4
Love Me Like You Mean It,Kelsea Ballerini,56,0knbW9EwgSLfNFMWys1mQm,country,0.645,0.84,4,-5.894,1,0.0518,0.0452,0.0,0.327,0.805,151.94,200027,4
The First Noel,Lady A,35,4vM4IQSTt6hWuji4sc4dUN,country,0.333,0.202,8,-8.715,1,0.0271,0.852,0.0,0.131,0.263,150.684,203533,3
Guitar Man,Bread,64,0gZXockVcE7rEhSf4mcGLO,country,0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278,226213,4
Cornbread,Upchurch,54,2OqCdWewWtZYy6YNg9D7pH,country,0.654,0.793,1,-4.92,1,0.222,0.0188,0.0,0.419,0.706,160.119,149417,4
BROKE BOY,HARDY,55,3NVO7DaMPP3RZEi8ilyvW5,country,0.645,0.891,2,-3.967,1,0.0311,0.112,7.01e-06,0.166,0.884,130.99,232910,4
Conversation With The Devil,Ray Wylie Hubbard,55,2nww8CKg1BqCh6Eyr6sr6m,country,0.672,0.435,7,-9.043,1,0.0443,0.678,0.0,0.177,0.619,111.927,294053,4
Gemini,Tyler Childers,56,4eWV7VdatatMHWLt5ilzVZ,country,0.573,0.594,5,-7.751,1,0.033,0.619,3.97e-05,0.107,0.912,157.329,152907,4
"Cocaine Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Johnny Cash,59,6i8SZ4NIrYeyrbBOoRSC9z,country,0.661,0.571,8,-12.317,1,0.103,0.27,0.0,0.98,0.826,122.396,169293,4
Travelin' Soldier,The Chicks,59,0AkZjWYCMJ8wWiNex7LmkY,country,0.569,0.365,9,-7.047,1,0.0265,0.691,0.0,0.17,0.508,145.859,343497,4
She Don't Love You,Eric Paslay,55,1B17jo7XD3lJ9AtrdE9kUd,country,0.36,0.333,7,-8.491,1,0.0285,0.335,1.09e-06,0.114,0.17,74.53,262053,1
Wish You'd Miss Me,CHASE WRIGHT,56,6bg3oASoWVKvtOSGnixIwh,country,0.423,0.717,4,-4.966,0,0.0427,0.0443,0.0,0.129,0.254,145.842,201774,4
I Saw God Today,George Strait,54,7maV3I3KQNYpsOWYTOhGqn,country,0.588,0.587,3,-6.89,1,0.0302,0.599,0.0,0.162,0.381,147.897,203200,4
Hurricane,Luke Combs,57,46pFWjHMSDje1Ro0CP05uV,country,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,222533,4
Deep In Love,Bonny Light Horseman,62,2ehQ2UuXplkqly0XBBAPud,country,0.618,0.558,5,-8.184,1,0.0251,0.604,0.395,0.124,0.336,111.709,309072,4
Fly,Maddie & Tae,53,1ewLdzcpSQkU9wpFdqFauw,country,0.512,0.68,5,-4.112,1,0.0278,0.606,0.0,0.175,0.26,156.038,217293,4
Friendship,Chris Stapleton,56,2ZAqfeq7PMp7XA2IKhuJJ2,country,0.68,0.334,0,-11.375,1,0.0373,0.728,0.000491,0.112,0.483,129.526,265173,4
Not Like Us,Brantley Gilbert,55,6GdCj32q4puZ1haV6Kh2z2,country,0.536,0.848,9,-5.438,1,0.0418,0.00246,3.87e-06,0.174,0.709,149.903,183933,4
Small Town Southern Man,Alan Jackson,57,5ExWY6ojo1Qm3rC7iaEqx2,country,0.683,0.438,3,-12.433,1,0.0264,0.12,8.49e-06,0.269,0.568,132.951,280267,4
Baby Be My Love Song,Easton Corbin,54,6WCqjXvMxAN2yP4dzeoyhF,country,0.488,0.713,0,-6.148,1,0.0472,0.0569,0.0,0.305,0.483,167.973,199747,4
Let Your Country Hang Out,The Lacs,55,0jcjmyANpiN3cFHXLw8deR,country,0.669,0.726,8,-5.769,1,0.0739,0.113,0.0,0.0818,0.59,86.689,209893,5
Was It 26,Chris Stapleton,56,6uENbhewy5FL4lQ0gRZWzD,country,0.564,0.435,0,-9.387,1,0.0368,0.496,5.01e-06,0.0861,0.332,143.713,289093,4
Runnin' With An Angel,Riley Green,54,1BWq6vqgF679jaHo3Hb0se,country,0.52,0.642,6,-5.907,1,0.0352,0.012,0.0,0.11,0.663,166.104,235693,4
Let There Be Cowgirls,Chris Cagle,55,5XsFHtfZJ8yHRWvKK4uQWO,country,0.537,0.788,11,-5.557,1,0.0362,0.0892,1.27e-06,0.164,0.727,161.991,273480,4
My Kinda Lover - Remastered,Billy Squier,58,6g14FUj5zU9FDRwBi963vS,country,0.534,0.461,9,-6.603,0,0.0361,0.468,6.43e-05,0.036,0.783,95.105,213533,4
California Stars,Billy Bragg,62,38paDDziQ57k1f4VfKTeGk,country,0.622,0.736,9,-9.229,1,0.0292,0.422,1.18e-05,0.0829,0.723,110.24,298533,4
You and Islands,Zac Brown Band,55,5haL24SD1RkdS1NO8GLfCW,country,0.654,0.727,9,-5.341,1,0.0307,0.0264,4.87e-06,0.269,0.669,124.06,230431,4
Killin' Time,Clint Black,55,4H2TRR9FjnnIwxGnIt9stO,country,0.714,0.522,7,-9.773,1,0.0283,0.455,1.02e-05,0.0967,0.69,121.312,168000,4
Female,Keith Urban,55,1t34UsQ634a233qysq6D6L,country,0.567,0.477,8,-8.781,0,0.0331,0.186,4.86e-05,0.111,0.321,85.019,195317,5
Convoy,C.W. McCall,59,6dGWq08LXuIw6T2oUeHECh,country,0.68,0.543,5,-14.876,1,0.141,0.857,0.000116,0.0881,0.796,111.62,230600,4
Life's a Dance - 2011 Remaster,John Michael Montgomery,55,04Dc0mKBoPmK6DuutvxQjf,country,0.637,0.555,5,-8.775,1,0.0252,0.142,0.0,0.137,0.671,135.257,189057,4
The One I Loved Back Then (The Corvette Song),George Jones,55,0RbaD2rw0HmpfflXFH9DKu,country,0.644,0.468,2,-11.824,1,0.0953,0.517,0.0,0.162,0.959,159.498,150520,4
CWJBHN,Jake Scott,60,7tDaK0PgfzxD9TbCYCqU5Z,country,0.745,0.437,10,-10.64,1,0.0533,0.27,0.0,0.336,0.286,109.967,193113,4
Thought About You,Tim McGraw,55,1s3ADRSddQ3Ca1GR0rsI8W,country,0.563,0.745,2,-4.753,1,0.0288,0.24,4.96e-05,0.11,0.28,121.015,225694,4
C7osure (You Like),Lil Nas X,60,4no0eHn4fEB7tN1yZSXMma,country,0.847,0.742,8,-5.515,0,0.247,0.397,0.0,0.135,0.56,133.989,148653,4
Legends,Kelsea Ballerini,56,6vlxmQGwmlyp07YjkugV6K,country,0.577,0.727,4,-5.848,1,0.0319,0.0547,0.0,0.0891,0.24,112.041,244467,4
Sunshine On My Shoulders,John Denver,61,3m8lTUL5GxGUNSaycI77ND,country,0.322,0.168,10,-13.893,1,0.0336,0.915,0.000223,0.117,0.259,146.68,311893,4
Somebody to Thank,Logan Mize,55,5fKbYBhU4iTm81YTqpYa0t,country,0.615,0.675,2,-4.717,1,0.0263,0.0205,0.0,0.111,0.512,135.966,211225,4
Bubbles In My Beer,Willie Nelson,0,3dks9Q0RgaoTyYTfScNItR,country,0.535,0.406,2,-13.74,1,0.045,0.701,0.000904,0.0821,0.815,170.327,151413,4
Hunger in My Stomach,Overtime,55,4hexDDErC1cS0SF4Eqrz8k,country,0.58,0.666,3,-6.664,0,0.0337,0.0905,0.0,0.178,0.222,132.997,283280,4
